Estimate,Std. Error,df,t value,Pr(>|t|),Std_Coefficient,CI_low,CI_high,std_SE,var,between_var,within_var,between_var_std,within_var_std,n_group,n_all,vpc,type,x,y,m,model_spe,factor_no,intervention_no,moderation_no,ame_no,SE_no,z_no,p_no,lower_no,upper_no,factor_yes,intervention_yes,moderation_yes,ame_yes,SE_yes,z_yes,p_yes,lower_yes,upper_yes
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,largefollow,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.311162704,0.038231975,46.57896595,8.138808017,1.69E-10,-0.180158015,-0.333157517,-0.027158513,0.078061832,(Intercept),0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.079319319,0.046388418,45.35679558,1.709894881,0.094119052,0.161949972,-0.023690639,0.347590583,0.094715642,interventionC+M,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.022768464,0.050255518,45.13414884,0.453054021,0.652680416,0.046486568,-0.154629704,0.247602839,0.102611475,interventionMO,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.038679715,0.023878413,1670.049888,-1.619861239,0.105450885,-0.078974656,-0.174530764,0.016581453,0.048753654,prepost_b_daPost,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.040352144,0.051903492,44.71198322,0.777445645,0.44099016,0.082387605,-0.125323671,0.290098881,0.10597631,moderationYes,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.026669769,0.027303142,1666.067443,0.976802164,0.328808911,0.054453544,-0.054807568,0.163714657,0.055746081,interventionC+M:prepost_b_daPost,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.056699147,0.02666746,1536.060796,2.126154738,0.033649473,0.115765815,0.009048566,0.222483064,0.054448177,interventionMO:prepost_b_daPost,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.204262913,0.073192793,51.42843639,-2.790751721,0.007360824,-0.41705124,-0.70995915,-0.124143331,0.14944446,interventionC+M:moderationYes,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.094808831,0.078863605,45.10188407,-1.202187395,0.235564927,-0.193573747,-0.509175995,0.1220285,0.161023332,interventionMO:moderationYes,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.003241035,0.029846623,1652.132071,0.108589677,0.913541135,0.006617552,-0.112822004,0.126057109,0.060939221,prepost_b_daPost:moderationYes,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.050254942,0.051667891,1826.168081,0.97265324,0.330854486,0.102607424,-0.104156197,0.309371044,0.105492807,interventionC+M:prepost_b_daPost:moderationYes,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.043882112,0.041012943,1482.10525,1.069957643,0.284812591,0.089596241,-0.074528423,0.253720904,0.083737997,interventionMO:prepost_b_daPost:moderationYes,0.011347755,0.006912769,0.106525843,0.083143062,1863,164855,0.621436451,comment|video|creator,treatment,cm_knowledge_reflection,engagement_large,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,prepost_b_daPost,Control,No,-0.038679715,0.023878413,-1.619861237,0.105262088,-0.085480544,0.008121114,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,prepost_b_daPost,C+M,No,-0.012009947,0.013239448,-0.907133462,0.364336225,-0.037958788,0.013938895,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,prepost_b_daPost,MO,No,0.018019432,0.011873283,1.517645294,0.129103842,-0.005251775,0.041290639,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,,,,,,,,,,prepost_b_daPost,Control,Yes,-0.03543868,0.017906488,-1.979097223,0.047805061,-0.070534751,-0.000342609
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.041486031,0.040043316,1.036028858,0.30018868,-0.036997426,0.119969487
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.065142579,0.025500309,2.554579951,0.010631601,0.015162891,0.115122267
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.310932184,0.032089687,47.86843018,9.689473999,7.25E-13,-0.180627496,-0.309042793,-0.052212199,0.065518732,(Intercept),0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.039631405,0.040569698,47.30651687,0.976872075,0.33360174,0.080917134,-0.081433148,0.243267417,0.082832691,interventionC+M,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.023039147,0.045246322,45.73896567,0.509193817,0.61306424,0.047040068,-0.134024928,0.228105064,0.092381119,interventionMO,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.032807554,0.017072796,1631.505991,-1.921627526,0.054826667,-0.066984671,-0.135306314,0.001336972,0.034858366,prepost_b_daPost,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.079309682,0.065344107,37.15706851,1.213723556,0.232512014,0.161929963,-0.099561428,0.423421353,0.133415447,moderationYes,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.026932088,0.021407083,1629.612116,1.258092377,0.20853858,0.054988446,-0.030678079,0.14065497,0.043707893,interventionC+M:prepost_b_daPost,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.056422425,0.020503169,1463.98708,2.75188809,0.005998375,0.115200264,0.033151005,0.197249524,0.041862329,interventionMO:prepost_b_daPost,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.158965931,0.123205316,38.51480047,-1.290252207,0.204655984,-0.324568108,-0.817606167,0.168469951,0.251552805,interventionC+M:moderationYes,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.178497818,0.104964787,41.87513231,-1.700549513,0.096444104,-0.364447419,-0.784491385,0.055596547,0.21431051,interventionMO:moderationYes,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.015195054,0.031519956,1651.501981,-0.482077247,0.629814952,-0.031024505,-0.157160568,0.095111558,0.064355844,prepost_b_daPost:moderationYes,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.019299622,0.065806876,3339.668636,0.293276676,0.769328902,0.039404913,-0.223939956,0.302749783,0.13436111,interventionC+M:prepost_b_daPost:moderationYes,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.045879331,0.047943275,1348.799833,0.956950276,0.33876384,0.093674087,-0.098184575,0.28553275,0.097888153,interventionMO:prepost_b_daPost:moderationYes,0.011380196,0.008510386,0.106678,0.092251751,1863,164855,0.572139926,comment|video|creator,treatment,cm_knowledge_reflection,lgbtq,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,prepost_b_daPost,Control,No,-0.032807554,0.017072796,-1.921627528,0.054652642,-0.066269619,0.00065451,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,prepost_b_daPost,C+M,No,-0.005875466,0.012914443,-0.454953132,0.649142957,-0.03118731,0.019436377,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,prepost_b_daPost,MO,No,0.023614871,0.011353395,2.079983303,0.037527064,0.001362627,0.045867116,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,,,,,,,,,,prepost_b_daPost,Control,Yes,-0.048002608,0.026495797,-1.811706497,0.070031559,-0.099933416,0.0039282
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.001770898,0.056305013,-0.03145187,0.974909175,-0.112126696,0.1085849
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.054299149,0.03429505,1.583294032,0.113354462,-0.012917915,0.121516212
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.281386762,0.037153687,49.53931493,7.573589186,8.07E-10,-0.240952186,-0.389633123,-0.092271249,0.075858458,(Intercept),0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
0.019259786,0.054135036,58.9930735,0.355773039,0.723279624,0.039323626,-0.177312958,0.255960209,0.110530089,interventionC+M,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
0.129878211,0.080495661,38.70264748,1.613480888,0.114765322,0.265178543,-0.056947505,0.587304591,0.164351838,interventionMO,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.011098979,0.024728325,1560.512696,-0.448836675,0.653611799,-0.022661316,-0.121618666,0.076296034,0.050489001,prepost_b_daPost,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
0.097066053,0.051975691,43.43694388,1.867527897,0.0685847,0.198184394,-0.009810964,0.406179752,0.106121251,moderationYes,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.011674748,0.038429276,1510.499579,-0.303798295,0.761323407,-0.023836891,-0.177622454,0.129948671,0.078462887,interventionC+M:prepost_b_daPost,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
0.02977047,0.028426921,1381.532906,1.04726327,0.295161354,0.06078379,-0.052974533,0.174542114,0.058040601,interventionMO:prepost_b_daPost,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.016919751,0.070939088,48.8260141,-0.238510973,0.812483022,-0.034545864,-0.318428595,0.249336867,0.144839726,interventionC+M:moderationYes,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.207013912,0.093359976,39.48406591,-2.217373222,0.032420172,-0.422670186,-0.796276413,-0.049063959,0.190617525,interventionMO:moderationYes,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.039278988,0.030357658,1599.145984,-1.293874103,0.195895748,-0.080197784,-0.201682497,0.041286928,0.06198268,prepost_b_daPost:moderationYes,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
0.06130068,0.044503403,1563.69405,1.377438048,0.168573976,0.125160526,-0.052932365,0.303253417,0.090864722,interventionC+M:prepost_b_daPost:moderationYes,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
0.058442251,0.037433806,1473.02341,1.561215854,0.118687633,0.119324335,-0.030477575,0.269126244,0.076430389,interventionMO:prepost_b_daPost:moderationYes,0.011378939,0.006980421,0.106672108,0.083548911,1863,164855,0.619789532,comment|video|creator,treatment,cm_knowledge_reflection,licensed,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,prepost_b_daPost,Control,No,-0.011098979,0.024728325,-0.448836675,0.65354948,-0.059565605,0.037367647,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,prepost_b_daPost,C+M,No,-0.022773727,0.029416308,-0.774187131,0.438820137,-0.080428633,0.034881178,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,prepost_b_daPost,MO,No,0.018671491,0.014021405,1.331641979,0.182977864,-0.008809957,0.046152939,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,,,,,,,,,,prepost_b_daPost,Control,Yes,-0.050377967,0.017609582,-2.860826972,0.004225376,-0.084892113,-0.015863821
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.000752035,0.013915684,-0.054042255,0.956901499,-0.028026273,0.026522204
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.037834755,0.016825654,2.248635026,0.024535726,0.004857079,0.07081243
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,licensed,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.3344842,0.02766131,44.01073145,12.09213144,1.39E-15,-0.132543134,-0.243243973,-0.021842295,0.056480643,(Intercept),0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
0.029179688,0.03645283,45.01867741,0.800477982,0.427638184,0.059578133,-0.086306362,0.205462628,0.074431686,interventionC+M,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.034213319,0.040617171,48.31056701,-0.842336327,0.403750582,-0.069855197,-0.232405099,0.092694704,0.082934538,interventionMO,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.042665442,0.015186938,1591.245951,-2.809351216,0.00502485,-0.087112788,-0.147887689,-0.026337888,0.031007944,prepost_b_daPost,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.020468683,0.084024976,50.58669828,-0.243602364,0.808524004,-0.041799342,-0.378066861,0.294468178,0.171566954,moderationYes,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
0.037795053,0.01984398,1629.79184,1.904610489,0.057006622,0.077168908,-0.002242486,0.156580303,0.040516464,interventionC+M:prepost_b_daPost,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
0.0803353,0.022629717,1575.17347,3.549991427,0.000396565,0.164025524,0.073466195,0.254584853,0.046204249,interventionMO:prepost_b_daPost,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.130042714,0.114560409,53.99475661,-1.13514533,0.261328393,-0.265504826,-0.723974222,0.19296457,0.233915538,interventionC+M:moderationYes,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
0.183278481,0.123307814,36.04742049,1.486349276,0.145881515,0.37421862,-0.119263382,0.867700622,0.251779309,interventionMO:moderationYes,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
0.055785496,0.046134012,2093.164303,1.209205397,0.226720508,0.113899105,-0.070719451,0.298517661,0.09419418,prepost_b_daPost:moderationYes,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.134601554,0.089072069,1904.106787,-1.511153336,0.130915319,-0.274822992,-0.631271247,0.081625263,0.181863361,interventionC+M:prepost_b_daPost:moderationYes,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.075415822,0.051060371,1892.745951,-1.476993229,0.13984381,-0.153979665,-0.35831246,0.05035313,0.104252576,interventionMO:prepost_b_daPost:moderationYes,0.011379378,0.007129179,0.106674167,0.084434467,1863,164855,0.614817128,comment|video|creator,treatment,cm_knowledge_reflection,coaching,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,coaching,,prepost_b_daPost,Control,No,-0.042665442,0.015186938,-2.80935122,0.004964146,-0.072431293,-0.012899591,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,coaching,,prepost_b_daPost,C+M,No,-0.004870389,0.012772645,-0.381314048,0.702970231,-0.029904314,0.020163536,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,coaching,,prepost_b_daPost,MO,No,0.037669858,0.0167768,2.245354269,0.024745399,0.004787936,0.070551781,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,coaching,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.013120054,0.043562644,0.301176721,0.76327974,-0.07226116,0.098501268
,,,,,,,,,,,,,,,,,,,cm_knowledge_reflection,coaching,,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.083686447,0.07511555,-1.114102821,0.265235078,-0.23091022,0.063537327
